"Id","region","mortality_rate","O3","PM10","PM25","NO2","T2M"
10406,"North West",1.268,50.327,12.919,3.16,3.489,287.758
8199,"West Midlands",1.212,54.053,7.73,2.205,3.594,286.023
12810,"South West",1.844,54.985,15.957,8.408,9.059,280.898
7345,"Yorkshire and The Humber",1.761,18.228,18.452,9.818,28.013,274.776
15621,"London",0.817,43.753,10.288,6.225,15.777,282.586
9247,"South East",1.378,58.144,15.494,4.785,10.764,285.467
6922,"North East",1.592,51.561,7.536,2.638,6.329,271.163
17642,"East Midlands",1.051,76.135,7.683,3.753,4.545,280.356
17255,"Yorkshire and The Humber",1.204,71.04,8.469,5.646,8.138,279.464
11258,"East Midlands",1.487,53.695,10.741,2.791,6.845,288.154
17111,"North West",1.355,20.006,22.208,18.845,26.641,279.516
11970,"East of England",1.085,43.46,10.714,6.066,10.571,281.597
6732,"North East",1.165,56.824,6.527,2.748,4.018,283.59
15066,"East of England",1.194,52.889,24.369,16.412,16.18,284.441
17247,"Yorkshire and The Humber",1.373,61.713,22.117,18.697,10.524,282.418
10300,"North West",1.567,48.668,14.68,6.236,9.316,279.427
14989,"East of England",1.075,45.025,15.963,7.975,11.104,277.711
11632,"West Midlands",1.15,46.242,8.768,3.069,11.515,280.172
15805,"South East",1.422,66.14,35.162,26.795,22.391,288.935
12493,"South East",1.469,38.873,30.891,18.227,21.668,283.503
13239,"North East",1.078,58.54,25.746,14.919,11.28,284.965
14106,"Yorkshire and The Humber",0.87,39.06,12.256,10.06,10.659,287.355
17672,"East Midlands",1.16,79.627,20.604,19.413,11.431,290.994
17455,"Yorkshire and The Humber",1.26,28.424,17.488,12.141,9.633,283.18
17238,"Yorkshire and The Humber",1.147,45.37,18.311,13.031,20.128,280.895
18041,"West Midlands",1.365,54.734,8.242,6.073,5.569,285.823
10479,"North West",1.239,52.682,10.966,1.415,4.741,284.233
7341,"Yorkshire and The Humber",1.8,42.806,8.444,4.623,11.127,273.471
9757,"South West",1.416,40.886,11.689,3.483,8.478,286.283
10638,"Yorkshire and The Humber",1.637,45.559,14.107,7.83,10.65,272.987
7253,"North West",1.174,50.731,7.725,2.557,4.624,282.142
11779,"East of England",1.102,43.071,24.805,17.514,16.086,282.748
15418,"London",0.695,25.828,39.533,31.752,38.315,282.599
15803,"South East",1.144,59.796,35.663,31.534,20.636,285.951
12128,"London",0.781,23.415,34.933,22.11,37.167,283.743
9330,"South East",1.036,40.861,6.328,2.579,4.325,288.211
12447,"South East",1.527,26.712,21.012,11.159,22.637,278.704
9122,"London",0.957,8.207,16.035,7.759,38.198,274.147
17828,"East Midlands",1.248,52.167,6.962,4.401,10.018,281.619
13107,"South West",1.273,29.752,18.131,12.524,21.887,271.664
11234,"East Midlands",0.998,55.849,28.398,16.856,10.405,284.438
17051,"North West",1.016,52.703,7.387,3.848,3.857,286.126
14974,"East of England",1.672,41.02,9.895,3.476,10.659,275.976
17080,"North West",1.468,30.573,6.843,5.31,14.317,278.845
13441,"North East",1.502,48.115,11.104,4.938,6.499,281.016
8563,"East of England",0.922,51.65,12.625,4.73,11.711,290.27
10304,"North West",1.467,36.662,18.856,8.211,20.679,281.823
17012,"North West",1.157,47.432,7.132,5.39,7.486,288.524
7640,"Yorkshire and The Humber",1.685,50.187,6.831,2.965,7.269,280.977
13760,"North West",1.19,54.664,8.835,4.441,2.32,287.96
10802,"Yorkshire and The Humber",1.028,41.056,12.637,4.824,5.391,287.185
17849,"East Midlands",1.335,29.611,8.398,6.066,20.652,280.722
11385,"West Midlands",1.851,34.842,30.55,18.769,22.534,275.643
11148,"East Midlands",1.132,42.867,10.373,4.56,6.954,288.282
17690,"East Midlands",1.226,63.692,7.853,4.981,7.716,286.889
18371,"East of England",1.236,66.478,9.941,7.804,9.874,281.161
10764,"Yorkshire and The Humber",1.123,57.383,19.742,8.14,8.433,291.462
10464,"North West",1.467,52.39,17.983,12.758,15.327,287.236
10308,"North West",1.197,43.628,13.484,5.173,16.783,278.649
6804,"North East",0.544,44.941,5.588,1.656,2.667,287.366
14784,"West Midlands",1.141,67.41,14.313,9.601,7.056,290.607
9773,"South West",1.397,44.131,10.521,3.378,5.103,286.652
15584,"London",0.695,51.657,13.874,5.36,8.606,289.765
8304,"West Midlands",1.049,34.284,8.578,2.866,9.88,284.351
9955,"North East",1.237,59.854,19.882,12.161,10.648,282.526
8892,"London",0.755,76.398,16.413,6.961,10.894,284.976
14358,"East Midlands",1.366,79.821,10.867,4.923,4.167,282.566
15183,"East of England",1.279,39.985,10.337,6.372,8.576,290.165
14632,"West Midlands",1.141,46.324,14.025,7.212,7.868,277.969
14607,"West Midlands",1.569,21.337,14.034,8.499,24.452,276.43
17008,"North West",1.186,46.038,6.465,4.738,8.999,287.548
10577,"North West",1.781,27.82,8.813,6.074,15.467,270.886
12818,"South West",1.54,34.727,15.792,7.847,16.604,275.938
7195,"North West",1.403,41.681,14.384,5.003,12.847,284.179
17512,"Yorkshire and The Humber",1.73,20.467,7.526,6.419,23.118,278.257
16091,"South West",1.132,32.116,20.409,15.081,16.37,273.382
16027,"South East",1.213,28.922,16.57,6.211,15.238,280.123
13316,"North East",1.117,43.329,6.056,3.524,4.464,287.671
7937,"East Midlands",1.185,28.621,10.192,3.343,15.623,288.108
11333,"West Midlands",1.545,36.734,13.851,5.476,13.614,278.601
11537,"West Midlands",1.132,45.446,10.93,3.07,4.804,288.775
7550,"Yorkshire and The Humber",1.378,39.445,8.249,3.887,9.932,288.111
16745,"North East",1.23,37.82,15.007,10.487,12.794,281.43
10072,"North East",1.353,43.623,12.083,2.355,3.169,286.859
10132,"North East",1.353,39.383,11.831,5.654,9.698,284.696
8607,"East of England",1.13,39.087,12.431,3.891,11.568,288.996
11361,"West Midlands",1.509,33.386,14.722,6.901,16.912,276.12
10362,"North West",1.709,63.779,21.811,16.636,11.329,290.933
14399,"East Midlands",1.124,46.501,7.559,4.043,5.642,289.182
14911,"West Midlands",1.159,24.374,22.164,14.344,20.253,280.514
17756,"East Midlands",0.985,40.271,8.13,6.175,13.297,290.767
9408,"South East",1.036,34.862,13.208,4.453,12.325,286.941
11712,"East of England",1.705,33.035,13.351,6.225,20.366,274.615
13663,"North West",1.403,63.291,7.241,4.327,6.417,284.112
9929,"North East",1.894,68.899,11.219,4.73,3.742,279.408
18150,"West Midlands",0.992,47.958,9.649,4.363,4.593,285.91
16275,"South West",0.924,54.142,10.318,7.477,5.065,290.634
15833,"South East",1.017,55.142,13.11,7.584,6.008,286.625
7786,"East Midlands",1.252,47.727,14.423,5.426,14.298,286.312
6714,"North East",1.398,57.413,6.729,1.965,2.451,285.421
9390,"South East",1.013,42.68,10.76,3.027,10.471,289.092
14374,"East Midlands",1.058,51.901,16.494,4.858,8.22,285.425
10727,"Yorkshire and The Humber",1.332,55.006,20.892,15.18,12.658,290.998
14538,"East Midlands",1.388,47.678,12.402,6.001,8.817,287.035
9570,"South West",1.301,43.028,33.51,15.216,12.736,280.887
11674,"West Midlands",1.725,20.521,15.709,8.489,23.222,267.015
9038,"London",0.781,6.714,14.493,8.132,42.062,285.125
9678,"South West",1.148,51.138,7.667,2.423,2.351,288.24
11628,"West Midlands",1.042,43.7,9.75,5.906,11.839,278.272
14110,"Yorkshire and The Humber",1.002,51.333,7.916,3.165,3.219,285.395
13278,"North East",1.502,62.373,8.736,3.146,1.809,284.353
16664,"North East",1.153,54.319,7.572,3.034,3.169,285.539
7769,"East Midlands",1.364,46.973,27.564,11.625,15.537,283.837
14298,"East Midlands",1.477,54.127,20.337,15.38,13.402,275.56
8755,"East of England",1.617,42.576,7.397,3.736,10.855,278.881
10930,"Yorkshire and The Humber",1.599,51.148,11.397,3.351,8.49,276.934
17921,"West Midlands",0.939,44.724,25.652,21.85,16.956,272.262
9999,"North East",1.701,72.66,15.322,6.442,3.728,286.559
9089,"London",0.944,50,8.251,3.907,13.787,282.346
12455,"South East",1.539,32.169,15.898,8.195,18.925,274.424
17169,"Yorkshire and The Humber",1.58,50.385,7.058,3.793,6.294,279.744
10397,"North West",1.268,72.939,19.832,13.544,7.909,291.69
12861,"South West",1.597,63.662,12.631,6.597,5.578,281.392
7839,"East Midlands",1.096,47.885,13.245,7.081,8.784,290.547
14382,"East Midlands",0.926,56.912,9.752,4.412,6.609,284.992
17440,"Yorkshire and The Humber",1.204,39.488,12.051,6.93,14.637,280.378
12138,"London",0.794,65.237,13.799,10.608,17.772,279.517
9888,"North East",1.624,50.492,5.729,2.015,5.234,275.543
7976,"East Midlands",1.141,28.902,9.503,4.551,10.41,279.195
9291,"South East",1.084,48.065,14.169,6.05,9.341,288.672
10229,"North West",2.009,41.133,9.683,7.133,13.847,269.028
10247,"North West",1.866,40.685,19.687,10.414,12.161,277.609
17291,"Yorkshire and The Humber",1.26,74.358,6.308,4.024,6.089,282.858
11543,"West Midlands",1.401,65.424,16.5,12.587,7.277,289.917
16468,"North East",1.383,31.982,19.3,14.991,10.611,275.401
17154,"North West",1.68,56.53,7.16,4.017,7.906,281.15
14971,"East of England",1.501,17.012,13.499,8.032,22.988,275.668
18049,"West Midlands",1.205,64.087,2.465,1.805,3.17,284.247
11378,"West Midlands",1.204,37.312,17.296,10.2,19.592,274.356
12513,"South East",1.038,72.845,20.29,12.56,9.971,281.858
10933,"Yorkshire and The Humber",1.884,29.087,13.988,5.36,15.977,274.964
10234,"North West",1.695,4.244,25.727,16.488,46.806,273.168
7957,"East Midlands",1.029,27.643,17.232,9.597,22.802,283.139
10646,"Yorkshire and The Humber",1.675,38.142,14.984,7.262,15.801,274.059
8797,"London",1.171,7.211,11.774,5.148,34.549,274.775
10907,"Yorkshire and The Humber",1.484,16.408,18.847,14.171,23.55,278.821
12608,"South East",0.909,51.367,11.81,4.057,5.32,289.416
11564,"West Midlands",1.186,57.677,16.944,12.016,14.086,288.863
14015,"Yorkshire and The Humber",1.362,49.354,14.773,6.393,9.124,285.717
11039,"East Midlands",1.487,54.912,11.907,6.804,12.601,281.202
12715,"South East",1.131,24.698,24.251,16.321,18.961,282.317
12940,"South West",1.235,56.201,12.801,7.964,6.256,287.908
11589,"West Midlands",1.186,43.73,9.194,2.24,9.544,285.775
10473,"North West",1.154,46.334,12.197,2.285,7.743,288.936
12639,"South East",1.026,54.418,12.933,7.439,8.568,289.657
11938,"East of England",0.999,49.593,11.359,5.456,6.723,287.019
13672,"North West",1.02,60.145,10.408,5.599,3.607,285.537
11172,"East Midlands",1.176,44.513,11.412,4.663,7.28,289.734
9309,"South East",1.084,51.409,15.431,6.031,7.572,292.257
17040,"North West",1.059,50.942,11.482,6.979,4.84,286.113
13470,"North East",1.579,57.025,8.649,3.092,1.898,283.131
6832,"North East",1.32,42.352,17.13,10.174,10.588,285.838
13637,"North West",1.19,74.058,8.749,3.737,3.199,283.564
8309,"West Midlands",1.266,26.357,9.095,3.735,11.119,287.848
16423,"South West",1.396,62.469,7.808,3.431,2.28,280.949
14922,"West Midlands",1.07,46.951,16.183,7.98,9.405,284.139
16248,"South West",1.094,53.936,9.917,3.373,1.925,287.502
17570,"East Midlands",1.226,51.628,12.494,7.052,15.022,279.914
15781,"South East",1.144,38.591,39.834,30.879,20.711,282.318
7611,"Yorkshire and The Humber",1.11,28.699,8.836,4.941,9.167,278.719
13790,"North West",1.205,38.168,6.714,4.658,10.676,285.887
12727,"South East",1.201,37.942,8.856,3.571,14.857,282.474
9141,"South East",1.696,24.813,14.31,5.475,9.424,280.356
17883,"East Midlands",1.642,45.641,6.371,4.241,10.71,279.037
13836,"North West",1.134,60.841,9.106,3.388,3.055,280.934
7178,"North West",1.532,33.745,7.464,2.41,4.239,290.309
10038,"North East",1.469,60.326,10.224,1.808,3.615,290.193
6721,"North East",1.475,77.998,14.147,6.424,7.044,287.654
17035,"North West",1.157,40.376,7.111,3.815,7.233,284.839
13248,"North East",1.579,59.423,23.112,20.277,8.57,283.837
6645,"North East",1.204,54.611,8.586,3.165,5.27,280.69
15005,"East of England",0.972,31.546,23.632,16.713,22.218,280.721
10563,"North West",1.909,40.924,9.595,2.962,9.55,275.821
13767,"North West",1.219,46.194,8.106,3.271,4.181,285.892
11354,"West Midlands",1.401,45.978,22.323,14.52,14.603,273.641
8710,"East of England",0.922,11.254,17.879,11.049,32.49,281.025
11595,"West Midlands",1.168,34.544,15.312,8.28,16.479,285.589
12847,"South West",1.216,51.158,17.512,8.409,10.518,279.141
11080,"East Midlands",1.265,49.274,13.379,6.59,10.052,279.763
10568,"North West",1.538,27.788,15.267,5.884,20.194,275.014
13486,"North East",1.772,46.813,7.034,2.768,4.364,276.162
13805,"North West",1.205,29.73,11.549,9.196,19.66,282.259
15207,"East of England",1.075,38.556,11.868,6.904,8.568,288.006
14623,"West Midlands",1.302,33.492,17.971,10.259,16.499,276.816
11014,"East Midlands",1.176,28.79,24.824,17.391,25.576,276.482
9815,"South West",1.224,53.53,11.132,3.009,4.749,285.604
8667,"East of England",1.182,28.36,11.56,3.669,14.729,288.708
16093,"South West",1.415,60.075,14.541,6.312,4.603,280.839
17970,"West Midlands",0.939,53.871,16.461,11.924,14.579,280.645
14412,"East Midlands",1.146,39.806,11.968,7.906,5.928,293.351
7519,"Yorkshire and The Humber",1.244,46.997,7.934,3.179,6.925,289.05
6703,"North East",1.398,74.622,9.197,4.139,3.43,283.257
11187,"East Midlands",1.043,34.175,10.726,5.316,12.194,286.473
7704,"East Midlands",1.498,32.787,11.86,5.976,21.636,270.77
8462,"East of England",1.461,64.202,7.971,2.324,6.15,279.272
6952,"North West",1.789,50.48,7.175,2.476,2.63,278.619
9139,"South East",1.802,16.731,15.217,5.573,20.154,275.368
9695,"South West",1.091,45.833,5.6,2.034,2.261,287.946
9638,"South West",1.492,40.58,11.75,3.522,5.203,287.697
14560,"East Midlands",1.19,11.165,32.417,25.287,32.122,280.534
8544,"East of England",1.356,46.828,14.393,5.857,11.401,289.502
13064,"South West",1.045,38.139,11.372,7.243,10.044,283.604
12632,"South East",1.247,39.029,8.332,2.697,8.186,289.839
7782,"East Midlands",1.454,50.407,9.073,3.818,13.457,281.104
16279,"South West",1.17,47.168,6.314,2.328,2.224,286.727
14387,"East Midlands",1.234,50.974,14.261,5.548,8.436,287.551
11954,"East of England",1.085,41.562,10.968,5.196,12.323,286.941
12414,"South East",1.69,5.658,24.128,16.74,33.564,270.23
13463,"North East",1.541,26.715,25.505,18.452,17.512,280.865
14159,"Yorkshire and The Humber",1.21,29.393,15.302,12.145,16.935,283.849
17613,"East Midlands",1.095,54.987,29.789,24.439,17.895,283.128
9414,"South East",1.166,27.293,13.794,5.66,22.158,284.254
11383,"West Midlands",1.204,36.696,27.287,14.353,18.975,276.786
12306,"London",0.682,28.759,14.883,9.195,24.32,284.499
14020,"Yorkshire and The Humber",1.078,60.388,10.013,5.832,7.707,283.268
18001,"West Midlands",1.276,71.623,6.515,4.238,7.015,279.5
17959,"West Midlands",1.436,53.853,10.743,6.866,6.427,284.082
8293,"West Midlands",0.941,41.495,11.967,5.402,11.588,285.815
12482,"South East",1.329,48.946,17.926,8.291,12.101,279.012
10761,"Yorkshire and The Humber",1.123,54.209,12.399,7.497,9.771,289.791
10428,"North West",1.168,41.141,12.328,2.283,5.193,288.583
7952,"East Midlands",1.163,15.663,23.15,13.93,29.968,284.441
9580,"South West",1.205,46.073,16.876,6.48,12.951,282.345
17304,"Yorkshire and The Humber",1.166,96.196,15.821,10.259,6.124,289.607
12159,"London",0.893,41.86,39.807,29.587,41.028,284.514
9099,"London",0.944,36.257,9.045,4.197,17.447,282.184
13782,"North West",1.247,56.141,11.976,6.958,4.269,285.338
8349,"West Midlands",1.122,34.214,7.451,3.934,7.97,281.411
10557,"North West",1.481,27.869,13.073,7.42,19.457,269.966
17311,"Yorkshire and The Humber",1.11,59.956,10.485,8.154,8.756,284.161
14812,"West Midlands",1.123,72.628,17.785,13.728,6.219,291.337
10927,"Yorkshire and The Humber",1.922,43.499,8.045,4.512,12.271,269.862
9690,"South West",0.765,48.925,7.518,2.482,2.154,288.049
8854,"London",0.957,49.879,27.834,11.383,19.084,283.827
10013,"North East",1.701,71.877,15.337,2.881,6.397,286.064
17674,"East Midlands",0.985,53.97,14.499,11.627,11.997,289.853
12592,"South East",0.991,57.748,18.952,10.716,11.891,292.962
8105,"West Midlands",1.393,39.878,15.652,7.529,17.191,280.843
7524,"Yorkshire and The Humber",1.11,38.426,9.212,1.533,4.671,288.751
10840,"Yorkshire and The Humber",1.313,50.239,10.079,4.763,6.528,286.514
16973,"North West",1.214,52.429,6.971,3.329,3.296,286.193
11330,"West Midlands",1.671,27.352,17.132,9.582,24.656,276.582
11859,"East of England",1.309,69.916,23.446,10.243,8.82,293.39
13987,"Yorkshire and The Humber",1.267,69.937,17.707,7.478,5.556,281.965
12666,"South East",1.084,43.417,15.753,7.32,11.43,287.86
9753,"South West",1.186,51.228,12.277,6.224,7.124,287.319
14923,"West Midlands",1.159,20.149,23.49,16.191,20,281.632
15472,"London",0.658,62.302,15.358,5.018,9.786,287.785
15551,"London",0.475,44.5,13.178,6.71,14.035,288.364
12556,"South East",1.189,62.901,16.376,7.795,11.049,285.797
11096,"East Midlands",1.109,59.622,13.253,5.926,7.476,284.733
7170,"North West",1.088,42.822,10.892,3.607,6.532,289.73
8616,"East of England",0.922,62.147,18.326,9.588,8.838,291.417
8911,"London",0.617,80.015,17.023,8.567,17.321,290.058
18312,"East of England",1.54,41.534,17.494,12.519,16.603,279.712
13279,"North East",1.309,62.079,7.616,2.196,1.69,283.327
16782,"North East",1.345,28.313,5.997,4.74,18.438,279.873
14748,"West Midlands",1.016,68.56,10.956,5.553,2.05,284.978
12393,"London",0.906,15.121,20.993,9.677,36.8,275.115
15853,"South East",1.086,63.001,12.072,6.268,6.358,286.446
13234,"North East",1.348,75.246,7.921,3.246,2.186,280.361
16657,"North East",1.038,49.443,5.735,4.175,6.088,289.776
12895,"South West",1.464,69.694,15.88,4.3,4.004,283.587
13115,"South West",1.635,21.547,21.909,11.957,23.483,271.992
10548,"North West",1.496,33.786,11.514,5.793,16.312,274.075
7370,"Yorkshire and The Humber",1.264,32.026,13.521,6.472,18.698,278.819
12001,"East of England",1.119,28.652,23.129,16.567,21.137,278.581
14524,"East Midlands",1.168,26.513,17.234,13.202,17.407,284.087
16217,"South West",1.302,68.092,9.859,5.753,4.048,285.635
17433,"Yorkshire and The Humber",1.185,45.182,6.245,3.513,9.127,283.936
14798,"West Midlands",1.23,43.123,4.104,2.306,2.094,286.651
12330,"London",0.844,45.497,24.608,15.486,19.505,284.283
9157,"South East",1.26,44.179,17.546,6.785,10.344,273.094
13037,"South West",1.387,61.348,10.843,4.483,3.773,287.645
14211,"Yorkshire and The Humber",1.532,53.606,5.71,2.226,3.82,277.029
14349,"East Midlands",0.926,65.572,33.035,28.409,11.378,287.413
16800,"North West",1.313,49.247,9.665,4.016,8.291,280.249
17525,"East Midlands",1.379,51.816,6.612,3.265,7.825,277.322
6941,"North West",2.433,24.901,15.195,8.348,19.936,270.55
17984,"West Midlands",1.17,70.409,8.434,6.133,10.532,276.813
7215,"North West",1.474,37.925,7.514,3.134,10.455,281.505
15748,"South East",1.121,12.562,31.597,22.66,25.766,278.978
14664,"West Midlands",1.212,26.933,30.856,25.215,27.883,277.039
12418,"South East",1.574,22.895,20.999,14.606,26.083,270.709
6718,"North East",1.708,42.757,6.811,1.907,3.021,287.331
9601,"South West",1.282,67.246,22.901,9.61,6.708,283.5
17230,"Yorkshire and The Humber",1.58,29.019,19.812,15.647,18.306,280.444
6731,"North East",1.514,62.491,7.283,3.741,4.38,283.446
11316,"West Midlands",1.599,34.289,14.192,7.15,16.593,271.737
7443,"Yorkshire and The Humber",1.149,49.251,10.1,4.523,13.735,286.263
18083,"West Midlands",0.727,41.25,4.236,2.618,6.522,286.083
14833,"West Midlands",1.123,52.882,10.401,5.832,4.612,289.756
17738,"East Midlands",1.532,44.209,9.29,5.305,7.691,289.247
15368,"London",0.853,58.478,16.816,8.389,16.295,281.562
14047,"Yorkshire and The Humber",1.362,37.71,11.159,8.427,6.538,292.107
8737,"East of England",1.269,32.758,10.334,3.844,17.532,279.953
7708,"East Midlands",1.364,25.651,11.078,6.061,25.799,272.962
14600,"East Midlands",1.433,47.965,8.114,4.422,7.716,283.482
7760,"East Midlands",1.208,47.621,14.8,6.125,16.13,281.012
13290,"North East",0.886,66.393,10.476,3.644,2.324,282.944
8149,"West Midlands",1.103,54.235,13.178,6.695,12.51,282.221
7447,"Yorkshire and The Humber",1.359,48.32,6.66,2.43,7.578,284.371
